num_var,ngo_name,ngo_address,reg_no,reg_date,renewed_on,valid_until,district,country,remarks
499,Caritas Switzerland,"House-9/A (5th Floor), Road-15",2848,5-Feb-14,5-Feb-19,5-Feb-29,Dhaka,Switzerland,
,,"(New), Dhanmondi, Dhaka.",,,,,,,
,,Phone: 9114133,,,,,,,
500,Catalist,"16/E(3rd floor), Indira Road,",1690,25-Oct-01,,25-Oct-06,Dhaka,Bangladesh,
,,Dhaka,,,,,,,
,,Phone : 9119957,,,,,,,
501,CBM Country Co-,"House-12( Gr., Fl.), Road-2/A,",2157,12-Nov-06,12-Nov-16,12-Nov-26,Dhaka,Bangladesh,
,"ordination Office,","Block-F, Banani, Dhaka.",,,,,,,
,Bangladesh,"Phone: 9887251, Fax: 9896802",,,,,,,
,,www.cbm.org,,,,,,,
502,Center for Indigenous,"House-71, Road-07, Block-H,",2077,5-Mar-06,,5-Mar-11,Dhaka,Bangladesh,
,Peoples Research &,"Banani, Dhaka.",,,,,,,
,Development,,,,,,,,
503,Center for Integrated,"Ray Bahadur Road, Rangamati,",1956,9-Sep-04,9-Sep-14,9-Sep-19,Rangamati,Bangladesh,
,Program and Development,"Post Box-34, Rangamati-4500.",,,,,,,
,,phone: 0351-61013,,,,,,,
504,Center for Men and,"519/A, Road-09, Dhanmondi,",2963,9-Sep-15,,9-Sep-20,Dhaka,Bangladesh,
,Masculinities Studies,Dhaka,,,,,,,
,(CMMS),Phone: 01718-330489,,,,,,,
505,Center for Natural,"House-13, Road-17, Block-D,",841,6-Jul-94,6-Jul-14,6-Jul-19,Dhaka,Bangladesh,
,Resource Studies(CNRS),"Banani, Dhaka-1213.",,,,,,,
,,"Phone : 9820127, Fax: 9820129",,,,,,,
506,Center for Orientation and,"House-443/1, Christian Para,",2476,25-Aug-09,,25-Aug-14,Khulna,Italy,
,Educational (COE),"Boro Boyra, Khulna-9000",,,,,,,
,,Phone: 01710-0963787,,,,,,,
507,Center for Participatory,"House-138, Flat A6, Block-A,",3031,24-Jul-16,,24-Jul-21,Dhaka,Bangladesh,
,Research & Development,"Niketon Housing Society,",,,,,,,
,,"Gulshan-1, Dhaka",,,,,,,
,,Phone: 01729259491,,,,,,,
508,Center for Rural Child,"Akubdondi, P.O. Iqbal Park,",1017,10-Mar-96,10-Mar-01,10-Mar-06,Chittagong,Bangladesh,
,Development (CRCD),"Thana Boalkhali, Chittagong",,,,,,,
509,Center for Rural Service,"Natun Bazar, BM College Road,",2465,5-Jul-09,5-Jul-14,5-Jul-19,Barisal,Bangladesh,
,Society,"Barisal-8200,",,,,,,,
,,Phone: 0431-2176091,,,,,,,
510,Center for Social,"Vill: Dakhin Baguarchar, PO &",3006,14-Feb-16,,14-Feb-21,Kurigram,Bangladesh,
,Development,"Upazila: Romary, DistK",,,,,,,
,,Kurigram,,,,,,,
,,Phone:01714545147,,,,,,,
511,Center for the Defence of,"House-91, Syed Nazrul Islam",2531,19-Jan-10,19-Jan-15,19-Jan-20,Dhaka,Bangladesh,
,Human Rights,"Sarani, North South Road (5th",,,,,,,
,,"Floor), Dhaka-1100.",,,,,,,
,,Phone: 01552-491659,,,,,,,
512,Center to Accelerate,"Curcuit House Moore, Dak",3228,15-Dec-19,,15-Dec-29,Nilphamari,Bangladesh,
,Development & Advance,"Bangla Road, Sadar,",,,,,,,
,Movement (CADAM),"Nilphamari,",,,,,,,
,,Mob: 01712596993,,,,,,,
513,Centre for Advd. Res. in,"House-545, Road-11, Baitul",1128,28-Jan-97,28-Jan-07,28-Jan-12,Dhaka,Bangladesh,
,Natural Resources and,"Aman Housing Society, Adabar,",,,,,,,
,Management (CARINAM),"Shamoly, Dhaka.",,,,,,,
,,Phone: 01717-318906,,,,,,,
,,www.carinam.org.bd,,,,,,,
514,Centre for Agribusiness,"A.H. Tower (7th Floor), Road-2,",1351,25-Feb-99,25-Feb-14,25-Feb-19,Dhaka,Bangladesh,
,and Community,"Sector-3, Uttara Model Town,",,,,,,,
,Development (ABCD),Dhaka-1230,,,,,,,
,,"Phone: 8961876, Fax: 8962835",,,,,,,
515,Centre for Coastal,"Tagdir Mohal, House-93, Road-",1085,26-Oct-96,26-Oct-16,26-Oct-21,Khulna,Bangladesh,
,Environmental,"2, Sonadanga, Khulna-9000",,,,,,,
,Conservation (CCEC),Phone: 041-810982,,,,,,,
,,www.ccecbd.org,,,,,,,
516,Centre for Community,"Sharantila, PO: Rangamati, PS:",2863,4-Jun-14,,4-Jun-19,Rangamati,Bangladesh,
,Development & Research,"Katwaly, Dist: Ragamati.",,,,,,,
,,Phone: 01733-072484,,,,,,,
517,Centre for Community,"Vill. Adampur, P.O. Raypur,",1010,11-Feb-96,11-Feb-16,11-Feb-21,Comilla,Bangladesh,
,Development Assistance,"Thana Daudkandi, Dist. Cumilla",,,,,,,
,(CCDA),Phone : 8711215,,,,,,,
,,www.ccdabd.org,,,,,,,
518,Centre for Community,"Dattabari Sharak, PO: Upazilla",2947,30-Jul-15,,30-Jul-20,Sirajganj,Bangladesh,
,Development Services,& District: Sirajganj,,,,,,,
,,Phone: 01712-157886,,,,,,,
519,Centre for Development,"Mujibnagar Road, PO & UZ:",2519,26-Nov-09,26-Nov-14,26-Nov-19,Meherpur,Bangladesh,
,and Peace (CDP),"Meherpur, Dist: Meherpur",,,,,,,
,,Phone: 0791-63667,,,,,,,
520,Centre for Development,"50, Purana Paltan Line, (3rd",1220,3-Dec-97,3-Dec-02,3-Dec-07,Dhaka,Bangladesh,
,Communication,"floor), Dhaka.",,,,,,,
,,Phone : 9334556,,,,,,,
521,Centre for Development,"House-17, Road-13,",3231,27-Jan-20,,27-Jan-20,Dhaka,Bangladesh,
,Innovation and Practices,"Pisciculture Housing Society,",,,,,,,
,(CDIP),"Shekhertek, Adabar, Dhaka",,,,,,,
522,Centre for Development,"Vill+Post- Nalia Jamalpur,",1953,31-Aug-04,,31-Aug-09,Rajbari,Bangladesh,
,Programme,"Upazilla- Baliakandi, Dist.-",,,,,,,
,,Rajbari.,,,,,,,
523,Centre for Development,"House-2/1, Road-1, Shyamoli,",204,23-Jan-86,23-Jan-16,23-Jan-21,Dhaka,Bangladesh,
,Services (CDS),Dhaka-1207,,,,,,,
,,"Phone: 8111319, Fax: 8115512",,,,,,,
524,Centre for Disability in,"A-18/6, Genda, Savar, Dhaka-",1115,31-Dec-96,31-Dec-16,31-Dec-26,Dhaka,Bangladesh,
,Development (CDD),1340,,,,,,,
,,Phone: 01713-021695,,,,,,,
525,"Centre for Education,","64/C, Green Road, Dhaka-1205",1659,4-Sep-01,4-Sep-06,4-Sep-11,Dhaka,Bangladesh,
,Creative and Performing,,,,,,,,
,Arts,,,,,,,,
526,"Centre for Health,",11 Purana Paltan (Ibrahim,2160,13-Nov-06,13-Nov-11,13-Nov-16,Dhaka,Bangladesh,
,"Education, Environment","Mansion) Room No.-413,",,,,,,,
,Development and,"Motijheel, Dhaka-1000.",,,,,,,
,Democracy,"Phone: 9561857, 01819-",,,,,,,
,,29847701,,,,,,,
527,Centre for Injury,"House-B-162, Road-23, New",2004,6-Feb-05,6-Feb-15,6-Feb-20,Dhaka,Bangladesh,
,"Prevention and Research,","DOHS, Mohakhali, Dhaka-1206",,,,,,,
,Bangladesh (CIPRB),"Phone: 8814988, Fax: 8814964",,,,,,,
,,www.ciprb.org,,,,,,,
528,Centre for Integrated,"House-19, Road-6/A, Sector-05,",1393,17-Jun-99,17-Jun-14,17-Jun-19,Dhaka,Bangladesh,
,Social Development (CISD),"Uttara, Dhaka-1230",,,,,,,
,,Phone: 8955595,,,,,,,
,,www.cisdbd.org,,,,,,,
529,Centre for Mass Education,"House # 828, Road # 19(Old),",82,22-Apr-81,15-May-15,15-May-20,Dhaka,Bangladesh,
,in Science (CMES),"Dhanmondi R/A, Dhaka-1209",,,,,,,
,,"Phone : 8111898, Fax: 8013559",,,,,,,
,,www.cmesbd.org,,,,,,,
530,Centre for Policy Dialogue,"House-40/C, Road-11,",918,8-Mar-95,8-Mar-15,8-Mar-20,Dhaka,Bangladesh,
,,"Dhanmondi, Dhaka - 1000",,,,,,,
,,"Phone :91145090, Fax: 8130951",,,,,,,
,,www.cpd.org.bd,,,,,,,
531,Centre for Rehabilitation of,"8/2, Motaleb Tower (2nd Floor),",1615,25-Jan-01,25-Jan-16,25-Jan-26,Dhaka,Bangladesh,
,Torture Survivors (CRTS),"2fl-K, Paribagh, Hatirpul, Dhaka-",,,,,,,
,,1000,,,,,,,
,,"Phone: 8621138, Fax: 8122272",,,,,,,
,,www.crts-bd.org,,,,,,,
532,Centre for Rights and,"Vill: Palli Bidyut More, PO:",1320,14-Dec-98,14-Dec-18,14-Dec-28,Dhaka,Bangladesh,
,Development (CRD),"Chotodap, UZ: Atwari,",,,,,,,
,,Panchagar.,,,,,,,
533,Centre for Services And,"House-676, Road-13, Baitul",1322,15-Dec-98,15-Dec-18,15-Dec-28,Dhaka,Bangladesh,
,Information On Disability,"Aman Housing Society, Adabor,",,,,,,,
,,Dhaka-1207,,,,,,,
,,"Phone : 9129727, 8125669,",,,,,,,
,,8143882,,,,,,,
,,Fax: 8125669,,,,,,,
,,www.csidnetwork.org,,,,,,,
534,Centre for Sustainable,"House-8/6 (1st Floor), Block-B,",473,22-May-91,24-May-11,24-May-16,Dhaka,Bangladesh,
,Development,"Lalmatia, Dhaka-1207",,,,,,,
,,"Phone: 9119126, Fax: 9130083",,,,,,,
,,www.cfsd-bd.org,,,,,,,
535,Centre for Sustainable,"248, Chandmari Road,",2583,17-Jun-10,17-Jun-15,17-Jun-20,Dhaka,Bangladesh,
,Development and,"Bankpara, Gopalganj Town,",,,,,,,
,Research (CSDR),Dist: Gopalganj,,,,,,,
,,Phone: 01730-059357,,,,,,,
536,Centre for Urban and,"T&T Road, Barabazar,",2140,8-Oct-06,,8-Oct-11,Meherpur,Bangladesh,
,Rural Development,Meherpur-7100,,,,,,,
,(CURD),,,,,,,,
537,Centre for Women and,"92, New Eskaton Road, Dhaka",1116,2-Jan-97,2-Jan-17,2-Jan-27,Dhaka,Bangladesh,
,Children Studies (CWCS),"Phone : 9351126, Fax: 9337289",,,,,,,
538,Centre fro Capacity,"Mahis Bathan, Rajshai Court,",2760,3-Jan-13,,3-Jan-18,Rajshahi,Bangladesh,
,Building of Voluntary,Rajshahi.,,,,,,,
,Organization (CCBVO),Phone: 01711-274278,,,,,,,
539,Ceshires Foundation,"Sonargaon Janapath, House-",138,1-Apr-83,14-May-15,14-May-20,Dhaka,UK,
,Homes-Bangladesh,"32, Sector-9, Uttara Model",,,,,,,
,,"Town, Dhaka-1230",,,,,,,
,,Phone: 8911276,,,,,,,
540,Chaindha Rakkhita Shishu,"Sonaichari Marogapara,",2118,6-Aug-06,6-Aug-16,6-Aug-21,Bandarban,Bangladesh,
,Sadan,"Naikhongchari, Bandarban Hill",,,,,,,
,,"Tract District, Bandarban.",,,,,,,
,,Phone: 01827-7262844,,,,,,,
541,Chak Dhadash Daridro,"Vill: Chak Dhadash, P.O.",2467,9-Jul-09,,9-Jul-14,Rajshahi,Bangladesh,
,Bimochon Somaj Unnion,"Baneswar, Upazila: Putia, Dist.:",,,,,,,
,Kormo Songstha,Rajshahi.,,,,,,,
542,Chalanbeel Dustha Mahila,"Vill+PO+Upazilla: Tarash, Dist:",3020,18-Apr-16,,18-Apr-21,Dhaka,Bangladesh,
,Shangstha,Sirajganj,,,,,,,
,,Phone: 01952373488,,,,,,,
543,Chalantika Jubo Society,"Chowdhury Villa, House-01,",2500,22-Oct-09,22-Oct-14,22-Oct-19,Khulna,Bangladesh,
,,"Road-06, Sonadanga R/A,",,,,,,,
,,Khulna,,,,,,,
,,Phone: 041-731976,,,,,,,
,,www.chalantika.org,,,,,,,
544,Chalna Bandor Mahila,"Port Residential Area, Mongla,",678,24-Jan-93,24-Jan-13,24-Jan-18,Bagerhat,Bangladesh,
,Samity,Bagerhat,,,,,,,
,,Phone: 01711-108895,,,,,,,
545,Chalo Kaj Kori,"Kha-52/3, Khilkhet Namapara,",1767,30-Nov-02,,30-Nov-07,Dhaka,Bangladesh,
,,"Badda, Dhaka.",,,,,,,
546,Chamurkhan Nari Kallyan,"House-2009/|A, Uttarkhan",3112,19-Nov-17,,19-Nov-27,Dhaka,Bangladesh,
,Hastoshilpo Prasikkhan,"Mazar, Taltala, Uttarkhana,",,,,,,,
,Kendra,"Dhaka, Mob: 017283227992",,,,,,,
547,Chandpur Socio-Economic,"Fateha Monjil, Wireless Bazar,",2438,18-May-09,,18-May-14,Chandpur,Bangladesh,
,Development Organization,"Bishaw Road, Chandpur.",,,,,,,
,(CSEDO),,,,,,,,
548,Chandradip Development,"Chandradip Munir bug, Nadir",1911,24-Feb-04,24-Feb-19,24-Feb-29,Barisal,Bangladesh,
,Society,"Mahalla, Barishal-8200.",,,,,,,
,,Phone:0431-63375,,,,,,,
549,Change,"House # 35A, Road # 15(New)",976,14-Oct-95,,14-Oct-00,Dhaka,Bangladesh,
,,"27 (Old), Dhanmondi R/A,",,,,,,,
,,Dhaka,,,,,,,
550,Change and Development,25 Kabi Golam Mostafa Road,2252,17-Jul-07,17-Jul-17,17-Jul-27,Jhenaidah,Bangladesh,
,(CAD),"(G. Floor), Arafpur, Jhenidaha-",,,,,,,
,,7300,,,,,,,
,,Phone: 01763-147147,,,,,,,
551,Changemaker: Society for,"House-08, Road-13 (New), Suit-",2167,27-Nov-06,,27-Nov-11,Dhaka,Bangladesh,
,Social and Economic,"F-3, Dhanmondi, Dhaka-1209.",,,,,,,
,Development,,,,,,,,
552,Char Fashion Orphanage,"Char Fashion Pourashava, PS-",2670,30-Jan-12,30-Jan-17,30-Jan-27,Bhola,Bangladesh,
,,"Char Fashion, Dist: Bhola.",,,,,,,
553,Charity Foundation (CF),"House-71, Road-07, Block-H,",2008,13-Feb-05,13-Feb-11,13-Feb-16,Dhaka,Bangladesh,
,,"Banani, Dhaka-1213",,,,,,,
,,"Phone: 01763-731763, Fax:",,,,,,,
,,8153966,,,,,,,
554,Char-O-Janata Unnayan,"Char Sajai, Kodalkadi, Rajibpur,",2401,13-Jan-09,13-Jan-19,13-Jan-29,Kurigram,Bangladesh,
,Sangshta (CJUS),Kurigram,,,,,,,
,,Phone: 01785-42172,,,,,,,
555,Chayakunja Development,"317, Solaiman Nagar, Sher-E-",2572,16-May-10,16-May-15,16-May-20,Khulna,Bangladesh,
,Society,"Bangla Road, Khulna",,,,,,,
556,Chetana Mohila Sangstha,"Vill- Gokhla, PO: Hatirdia,",1819,29-Apr-03,29-Apr-08,29-Apr-13,Dhaka,Bangladesh,
,,"Upazila: Monorhordi, Dist:",,,,,,,
,,Narsingdi.,,,,,,,
,,Phone: 01721-835909,,,,,,,
557,Chetana Samaj Kallyan,"A/133A, Flat:B-7, Road-03,",1378,10-May-99,10-May-14,10-May-24,Dhaka,Bangladesh,
,Kendra,"Block-a, Niketon, Gulshan-1,",,,,,,,
,,Dhaka-1212.,,,,,,,
,,Phone: 9899729,,,,,,,
558,Chetona,"West Barandi Mollapara,",2929,19-May-15,,19-May-20,Jessore,Bangladesh,
,,"Amtola, Jessore",,,,,,,
,,Phone: 01719-50283,,,,,,,
559,Chetona Manobik,"Jilim Road, PO:",2496,14-Oct-09,14-Oct-14,14-Oct-19,Chapainababg,Bangladesh,
,Unnayan Sangstha,"Chapainawabgank, Sadar,",,,,,anj,,
,,Chapainawabganj,,,,,,,
,,Phone: 0781-52148,,,,,,,
560,"Chetona, Paribesh &","Vill: Maskandi, PO: Usmanpur,",2915,25-Jan-15,,25-Jan-20,Kishorganj,Bangladesh,
,Manob Unnayan Sangstha,"Upazila: Kulierchar, Dist:",,,,,,,
,,Kishorganj.,,,,,,,
,,Phone: 0288136077-9,,,,,,,
561,Child and Mother Care,"26/1, Chamilybagh, Malibagh,",3152,22-May-18,,22-May-28,Dhaka,Bangladesh,
,,"Dhaka.,",,,,,,,
,,Phone: 01853499025,,,,,,,
562,Child Development Forum,"Khilgi Road (3rd Floor), Block-",2251,4-Jul-07,,4-Jul-12,Dhaka,Bangladesh,
,,"B, Mohammadpur, Dhaka-1207",,,,,,,
563,Child Health Awareness,"84 Bashir Uddin Road,",2778,1-Apr-13,1-Apr-18,1-Apr-28,Dhaka,Bangladesh,
,Foundation,"Kalabagan, Dhaka.",,,,,,,
,,Phone: 01819-387907,,,,,,,
564,Child Health Awareness,"84 Bashir Uddin Road,",2778,1-Apr-13,,1-Apr-23,Dhaka,Bangladesh,
,Foundation,"Kalabagan, Dhaka.",,,,,,,
,,Phone: 01819-387907,,,,,,,
565,Child Sight Foundation,"House-09, Flat A1 & B3, Road-",1978,31-Oct-04,31-Oct-14,31-Oct-19,Dhaka,Bangladesh,
,,"2/1, Banani R/A, Dhaka",,,,,,,
,,"Phone: 9855731, Fax: 9841513",,,,,,,
566,Children Development,"Talitha Koumi Bhaban, House-",623,1-Jun-92,1-Jun-17,1-Jun-22,Dhaka,Bangladesh,
,Program,"01, Word-40, Road-04, Block-A,",,,,,,,
,,"Vatara, Badda, Dhaka. Phone:",,,,,,,
,,"8833929, email:",,,,,,,
,,"office@cdp.ngo,",,,,,,,
,,www.cdp.org.bd,,,,,,,
567,Children Heart Foundation,"Center Point, Concord, Space-",3053,21-Nov-16,,21-Nov-21,Dhaka,Bangladesh,
,"and Research, Dhaka","5/B, 14/A & 31/A, Tejkunipara,",,,,,,,
,,"Tejgaon, Dhaka",,,,,,,
,,Phone: 01819247365,,,,,,,
568,Children's Charter,"House-147/5 (Ground Floor),",2271,12-Sep-07,,12-Sep-12,Dhaka,Bangladesh,
,Foundation,"West Agargaon,",,,,,,,
,,"Mohammadpur, Dhaka-1207.",,,,,,,
569,Childrens Hope,"House-139, Lane-04, Estern",1596,10-Dec-00,10-Dec-15,10-Dec-20,Dhaka,Bangladesh,
,,"Road, New DOHS, Mohakhali,",,,,,,,
,,Dhaka,,,,,,,
,,"Phone: 8714256-2, Fax:",,,,,,,
,,9883430,,,,,,,
570,Children's Television,"13/21 Babor Raod, Block-B,",2856,12-May-14,,12-May-19,Dhaka,Bangladesh,
,Foundation of Bangladesh,"Mohammadpur, Dhaka",,,,,,,
,,phone: 9180331,,,,,,,
571,Chilmari Distressed,"P.O & Upazilla: Chilmari, Dist.:",2520,1-Dec-09,1-Dec-14,1-Dec-24,Kurigram,Bangladesh,
,Development Foundation,Kurigram.,,,,,,,
,,Phone: 01718-131499,,,,,,,
572,Chilmari Palli Unnayan,"Thanahat Bazar, P.O+Upazilla:",2588,15-Jul-10,,15-Jul-15,Kurigram,Bangladesh,
,Foundation,"Chilmari, Dist.: Kurigram.",,,,,,,
,,Phone: 01715-041928,,,,,,,
573,Chinishpur Dipshikha,"Vill:Chinishpur, P.O:Narsingdi",1363,6-Apr-99,6-Apr-14,6-Apr-19,Narsingdhi,Bangladesh,
,Mohila Samity,"Govt. College, Narsingdi.",,,,,,,
,,"Phone : 01711-647871, 9463999",,,,,,,
574,Chinnamukul Bangladesh,"Hospital Road, Kurigram-5600",1525,16-May-00,16-May-15,16-May-20,Kurigram,Bangladesh,
,,Phone: 0581-62238,,,,,,,
575,Chinnamul Shishu Kishore,"H-29B, Rd-01, Dhanmondi,",452,25-Mar-91,25-Mar-06,25-Mar-11,Dhaka,Bangladesh,
,,Dhaka.,,,,,,,
576,Chinnomul Foundation,"Vill: Haibatpur, PO: Nakipur,",2934,25-May-15,,25-May-20,Sathkhira,Bangladesh,
,,"Shamnagar, Satkhira",,,,,,,
,,Phone: 01926-866133,,,,,,,
577,Chintak Associationfor,"Vill: Masteerpara, Gabindaganj,",3072,3-Jan-17,,3-Jan-22,Gaibandha,Bangladesh,
,Cultural Advancement,Gaibandha,,,,,,,
,(CHACA),Phone: 01712285245,,,,,,,
578,Chitra Mohila Samity,"G.R. Bhabon, Bhoakhali, Narail",381,9-May-90,9-May-95,9-May-00,Narail,Bangladesh,
,,Phone : 3451,,,,,,,
579,Chitra Unnayan Kendra,"Shahid Mozib Road, Room No-",2638,3-May-11,3-May-16,3-May-21,Narail,Bangladesh,
,,"111, Narail.",,,,,,,
,,Phone: 01720-300838,,,,,,,
580,Chittagong Society for the,"House-09, (Jahirul Islam",2396,4-Dec-08,,4-Dec-13,Chittagong,Bangladesh,
,Disabled,"House), Block-B, Road-17/A,",,,,,,,
,,"High Level Road, Lalkhan",,,,,,,
,,"Bazar, Chittagong.",,,,,,,
,,Phone: 04435012950,,,,,,,
581,Chittagong Women,"61, Bodiul Alam Bhaban,",124,20-Oct-82,20-Apr-10,20-Apr-15,Chittagong,Bangladesh,Cancelled on
,Working for Family,"Jamalkhan, Chittagong.",,,,,,,"19/04/2010,"
,Planning & Welfare,Phone: 031-634648,,,,,,,Revived on
,,,,,,,,,7/4/2013
582,Christan Service,"151/5, Manipuripara (1st floor),",770,11-Nov-93,11-Nov-13,11-Nov-18,Dhaka,USA,
,International,"Tejgaon, Dhaka.",,,,,,,
,,Phone : 9133756,,,,,,,
583,Christian Aid,"Apt F-3, House-1/A, Road-35,",1579,25-Oct-00,25-Oct-15,25-Oct-20,Dhaka,UK,
,,"Gulshan-2, Dhaka-1212",,,,,,,
,,Phone: 9859736-7,,,,,,,
,,www.christianaid.org,,,,,,,
584,Christian Commission for,"88, Sen Para Parbatya, Section-",8,22-Apr-81,15-May-15,15-May-20,Dhaka,Bangladesh,
,Development in,"10, Mirpur, Dhaka.",,,,,,,
,Bangladesh (CCDB),"Phone : 8011970-3, 9010817",,,,,,,
,,Fax: 9020227,,,,,,,
585,Christian Life Bangladesh,"33, Senpara Parbota, Mirpur-10,",296,18-May-89,18-May-14,18-May-19,Dhaka,Bangladesh,
,,Dhaka.,,,,,,,
,,Phone: 9004199,,,,,,,
586,Christian Ministry to,St. Thomas Cathedral,1140,8-Mar-97,8-Mar-17,8-Mar-22,Dhaka,Bangladesh,
,Children and Youth,"54 Johnson Road, Dhaka-1100",,,,,,,
,(CMCY),Tel: 88-02-47119012,,,,,,,
,,email:cmcybd1@gmail.com,,,,,,,
587,Christian Mission Hospital,"PO Box-25, Rajshah",96,22-Apr-81,22-Apr-15,22-Apr-20,Rajshahi,Bangladesh,
,,Phone: 0721-776180,,,,,,,
588,Christian Service Society,"82, Rupsa Stand Road, New",10,22-Apr-81,15-May-15,15-May-20,Dhaka,Bangladesh,
,,"Bazar, Khulna.",,,,,,,
,,Phone: 720776,,,,,,,
589,Churches of God Mission,"Mission House, Gohail Road,",6,22-Apr-81,15-May-15,15-May-20,Bogra,USA,
,,"Sutrapur, Bogra-5800",,,,,,,
,,Phone : 051-66521,,,,,,,
590,Citizens Program for,"House-20, Road-04, Block-F,",3115,21-Nov-17,,21-Nov-27,Dhaka,Bangladesh,
,Human Development,"Banani, Dhaka-1212, Tel: 02-",,,,,,,
,,8826477,,,,,,,
591,Civic Bangladesh,"Kalpana Suader, A-2, 13/10",2677,23-Feb-12,,23-Feb-17,Dhaka,Bangladesh,
,,"Babur Road, Block-B,",,,,,,,
,,"Mohammadpur, Dhaka.",,,,,,,
,,Phone: 8159740,,,,,,,
592,Bangladesh Institute of,"63, New Eskaton Road, Dhaka.",2125,21-Aug-06,21-Aug-11,21-Aug-16,Dhaka,Bangladesh,
,Governance and,,,,,,,,
,Management (BIGM),,,,,,,,
593,Coalition for the Urban,"16/19/B/B, Babar Road,",1502,18-Apr-00,18-Apr-11,18-Apr-16,Dhaka,Bangladesh,
,Poor (CUP),"Mohammadpur, Dhaka-1207",,,,,,,
,,"Phone: 9132887, 8115718",,,,,,,
,,Fax: 9132887,,,,,,,
,,www.cupbd.org,,,,,,,
594,Coastal Area Resource,"159, Gulshan Avenue, Dhaka",906,23-Feb-95,23-Feb-10,23-Feb-15,Dhaka,Bangladesh,
,Development and,"Phone: 9888694, Fax: 8822676",,,,,,,
,Management Association,,,,,,,,
,(CARDMA),,,,,,,,
595,Coastal Association for,"Metro Melody, House-13 (1st",1242,24-Feb-98,24-Feb-18,24-Feb-28,Dhaka,Bangladesh,
,Social Transformation,"Fl.), Road-2, Shyamoli, Dhaka-",,,,,,,
,(Coast Trust),1207,,,,,,,
,,"Phone: 8125181, Fax: 9129395",,,,,,,
,,www.coastbd.org,,,,,,,
596,Coastal Development,"55/2, Islampur Road, Khulna",1749,21-Oct-02,,21-Oct-07,Khulna,Bangladesh,
,Partnership,Phone : 732865,,,,,,,
,,www.cdpbd.org,,,,,,,
597,College of Christian,"P.O: BPATC, Savar, Dhaka-",63,27-Aug-80,15-May-15,15-May-20,Dhaka,Bangladesh,
,Theology Bangladesh,1343,,,,,,,
,,Phone: 7745824,,,,,,,
598,Come To the Work,"Vill: Manmathapur, PO:",238,5-Oct-87,5-Oct-17,5-Oct-27,Dinajpur,Bangladesh,
,,"Chaklabazar, UZ: Parbatipur,",,,,,,,
,,"PO: 5250, Dist: Dinajpur.",,,,,,,
,,Phone: 01712-041915,,,,,,,
599,Comilla Proshika Centre,"House # 66 (1st Floor), Road #",152,4-Sep-83,15-May-95,15-May-00,Dhaka,Bangladesh,
,for Development,"8A (New), Dhanmondi R/A.,",,,,,,,
,,Dhaka.,,,,,,,
,,Phone : 81123531,,,,,,,
600,Commitment for Advanced,"Colonel Rahman Road, Arafpur,",2261,12-Aug-07,12-Aug-12,12-Aug-17,Jhenaidah,Bangladesh,
,Learning Society (CALS),"Post: Jhenidaha, Dist.:",,,,,,,
,,Jhenidaha,,,,,,,
,,Phone: 0451-61192,,,,,,,
601,Community Advancement,"Ujanipara, PO Box: 05, Montu",2022,29-Mar-05,29-Mar-10,29-Mar-15,Bandarban,Bangladesh,
,Forum (CAF),"Babu Building (3rd floor),",,,,,,,
,,"Bandarban-4600, Bandarban,",,,,,,,
,,Phone: 0361-63229,,,,,,,
602,Community Assistance for,"House-30/C, Road-27 (Old), 16",2704,28-May-12,20-01-20,27-May-27,Dhaka,Bangladesh,
,Rural Development,"(New), Dhanmondi, Dhaka.",,,,,,,
,(CARD),Phone: 8151813,,,,,,,
603,Community Development,"House-199, Nirala Bhaban,",2960,23-Aug-15,,23-Aug-20,Patuakhali,Bangladesh,
,Advancement,"Shabujbagh, Dist: Patuakhali",,,,,,,
,,Phone: 044164141,,,,,,,
604,Community Development,"306/2, Godown Road,",2293,28-Nov-07,28-Nov-17,28-Nov-27,Patuakhali,Bangladesh,
,and Health Care Centre,"Galachipa, Patuakhali",,,,,,,
,(CDHC),Phone: 04424-56502,,,,,,,
605,Community Development,"Barhatta Road, Netrakona",234,30-Aug-87,30-Aug-12,30-Aug-17,Netrakona,Bangladesh,
,Association,Phone: 01925-313403,,,,,,,
606,Community Development,"House-51, Block-01,",283,16-Jan-89,16-Jan-14,16-Jan-19,Dinajpur,Bangladesh,
,Association,"Upashahar, Dinajpur-5200",,,,,,,
,,"Phone: 0531-64428, Fax: 0531-",,,,,,,
,,65605,,,,,,,
607,Community Development,"House-47/H, Road-01, Ispahani",263,9-Apr-88,8-Apr-18,8-Apr-28,Chittagong,Bangladesh,
,Centre,"Park, South Khulshi, Chittagong.",,,,,,,
,,"Phone: 031-610607, 612972",,,,,,,
,,Fax: 031-2853824,,,,,,,
,,www.codecbd.org,,,,,,,
608,Community Development,"Matrisadan Road, Pirojpur",1778,23-Dec-02,,23-Dec-07,Pirojpur,Bangladesh,
,Centre of Bangladesh,,,,,,,,
,(CDCB),,,,,,,,
609,Community Development,"152/1 paban House, Bazar",1291,3-Sep-98,3-Sep-13,3-Sep-23,Dhaka,Bangladesh,
,Foundation,"Road, Santinagar, Dhaka-1217.",,,,,,,
,,Phone: 9350452,,,,,,,
610,Community Development,"House-67/A, Road-9/A,",126,20-Oct-82,15-May-15,15-May-20,Dhaka,Bangladesh,
,Library (CDL),"Dhanmondi, Dhaka.",,,,,,,
,,"Phone: 8113769, 8110495",,,,,,,
