num_var,ngo_name,ngo_address,reg_no,reg_date,renewed_on,valid_until,district,country,remarks
450,"Center for Rural Service
Society","Natun Bazar, BM College Road,
Barisal-8200,
Phone: 0431-2176091",2465,05-Jul-09,05-Jul-14,05-Jul-19,Barisal,Bangladesh,
451,"Center for Social
Development","Vill: Dakhin Baguarchar, PO &
Upazila: Romary, DistK Kurigram
Phone:01714545147",3006,14-Feb-16,14-Feb-21,13-Feb-31,Kurigram,Bangladesh,
452,"Center for the Defence
of Human Rights","House-91, Syed Nazrul Islam
Sarani, North South Road (5th
Floor), Dhaka-1100.
Phone: 01552-491659",2531,19-Jan-10,19-Jan-15,19-Jan-20,Dhaka,Bangladesh,
453,"Center to Accelerate
Development &
Advance Movement
(CADAM)","Curcuit House Moore, Dak Bangla
Road, Sadar, Nilphamari,
Mob: 01712596993",3228,15-Dec-19,,15-Dec-29,Nilphamari,Bangladesh,
454,"Centre for Agribusiness
and Community
Development (ABCD)","A.H. Tower (7th Floor), Road-2,
Sector-3, Uttara Model Town,
Dhaka-1230
Phone: 8961876, Fax: 8962835",1351,25-Feb-99,25-Feb-19,24-Feb-29,Dhaka,Bangladesh,
455,"Centre for Coastal
Environmental
Conservation (CCEC)","Tagdir Mohal, House-93, Road-2,
Sonadanga, Khulna-9000
Phone: 041-810982
www.ccecbd.org",1085,26-Oct-96,26-Oct-21,25-Oct-31,Khulna,Bangladesh,
456,"Centre for
Communication and
Development of
Bangladesh (CCD-
Bangladesh)","Tasib Palace, Holding No. 418/1,
Ward No.-25, Monafer Morh,
Rajshahi-6204
Phone: 01755575888
email: ccd.bangladesh@gmail.com",1960,13-Sep-04,13-Sep-19,13-Sep-29,Rajshahi,Bangladesh,"Name
change
16.03.2020"
457,"Centre for Community
Development &
Research","Sharantila, PO: Rangamati, PS:
Katwaly, Dist: Ragamati.
Phone: 01733-072484",2863,04-Jun-14,,04-Jun-19,Rangamati,Bangladesh,
458,"Centre for Community
Development
Assistance (CCDA)","Vill. Adampur, P.O. Raypur, Thana
Daudkandi, Dist. Cumilla
Phone : 8711215
www.ccdabd.org",1010,11-Feb-96,11-Feb-21,10-Feb-31,Comilla,Bangladesh,
459,"Centre for Community
Development Services","Dattabari Sharak, PO: Upazilla &
District: Sirajganj
Phone: 01712-157886",2947,30-Jul-15,30-Jul-20,29-Jul-30,Sirajganj,Bangladesh,
460,"Centre for Development
and Peace (CDP)","Mujibnagar Road, PO & UZ:
Meherpur, Dist: Meherpur
Phone: 0791-63667",2519,26-Nov-09,26-Nov-19,26-Nov-29,Meherpur,Bangladesh,
461,"Centre for Development
Communication","50, Purana Paltan Line, (3rd floor),
Dhaka.
Phone : 9334556",1220,03-Dec-97,03-Dec-02,03-Dec-07,Dhaka,Bangladesh,
462,"Centre for Development
Innovation and
Practices (CDIP)","House-17, Road-13, Pisciculture
Housing Society, Shekhertek,
Adabar, Dhaka",3231,27-Jan-20,,27-Jan-20,Dhaka,Bangladesh,
463,"Centre for Development
Services (CDS)","House-2/1, Road-1, Shyamoli,
Dhaka-1207
Phone: 8111319, Fax: 8115512",204,23-Jan-86,23-Jan-16,23-Jan-21,Dhaka,Bangladesh,
464,"Centre for Disability in
Development (CDD)","A-18/6, Genda, Savar, Dhaka-1340
Phone: 01713-021695",1115,31-Dec-96,31-Dec-16,31-Dec-26,Dhaka,Bangladesh,
,,,,,,,,,
465,"Centre for Education,
Creative and
Performing Arts","64/C, Green Road, Dhaka-1205",1659,04-Sep-01,04-Sep-06,04-Sep-11,Dhaka,Bangladesh,
466,"Centre for Health,
Education, Environment
Development and
Democracy","11 Purana Paltan (Ibrahim
Mansion) Room No.-413, Motijheel,
Dhaka-1000.
Phone: 9561857, 01819-29847701",2160,13-Nov-06,13-Nov-11,13-Nov-16,Dhaka,Bangladesh,
467,"Centre for Injury
Prevention and
Research, Bangladesh
(CIPRB)","House-B-162, Road-23, New
DOHS, Mohakhali, Dhaka-1206
Phone: 8814988, Fax: 8814964
www.ciprb.org",2004,06-Feb-05,06-Feb-20,06-Feb-30,Dhaka,Bangladesh,
468,"Centre for Integrated
Social Development
(CISD)","House-19, Road-6/A, Sector-05,
Uttara, Dhaka-1230
Phone: 8955595
www.cisdbd.org",1393,17-Jun-99,17-Jun-14,17-Jun-19,Dhaka,Bangladesh,
469,"Centre for Mass
Education in Science
(CMES)","House # 828, Road # 19(Old),
Dhanmondi R/A, Dhaka-1209
Phone : 8111898, Fax: 8013559
www.cmesbd.org",82,22-Apr-81,15-May-20,15-May-30,Dhaka,Bangladesh,
470,"Centre for Policy
Dialogue","House-40/C, Road-11, Dhanmondi,
Dhaka - 1000
Phone :91145090, Fax: 8130951
www.cpd.org.bd",918,08-Mar-95,08-Mar-20,08-Mar-30,Dhaka,Bangladesh,
471,"Centre for Rehabilitation
of Torture Survivors
(CRTS)","8/2, Motaleb Tower (2nd Floor), 2fl-
K, Paribagh, Hatirpul, Dhaka-1000
Phone: 8621138, Fax: 8122272
www.crts-bd.org",1615,25-Jan-01,25-Jan-16,25-Jan-26,Dhaka,Bangladesh,
472,"Centre for Rights and
Development (CRD)","Vill: Palli Bidyut More, PO:
Chotodap, UZ: Atwari, Panchagar.",1320,14-Dec-98,14-Dec-18,14-Dec-28,Dhaka,Bangladesh,
473,"Centre for Services And
Information On
Disability","House-676, Road-13, Baitul Aman
Housing Society, Adabor, Dhaka-
1207
Phone : 9129727, 8125669,
8143882",1322,15-Dec-98,15-Dec-18,15-Dec-28,Dhaka,Bangladesh,
474,"Centre for Sustainable
Development","House-8/6 (1st Floor), Block-B,
Lalmatia, Dhaka-1207
Phone: 9119126, Fax: 9130083
www.cfsd-bd.org",473,22-May-91,24-May-11,24-May-16,Dhaka,Bangladesh,
475,"Centre for Sustainable
Development and
Research (CSDR)","248, Chandmari Road, Bankpara,
Gopalganj Town, Dist: Gopalganj
Phone: 01730-059357",2583,17-Jun-10,17-Jun-15,17-Jun-20,Dhaka,Bangladesh,
476,"Centre for Women and
Children Studies
(CWCS)","92, New Eskaton Road, Dhaka
Phone : 9351126, Fax: 9337289",1116,02-Jan-97,02-Jan-17,02-Jan-27,Dhaka,Bangladesh,
477,"Centre fro Capacity
Building of Voluntary
Organization (CCBVO)","Mahis Bathan, Rajshai Court,
Rajshahi.
Phone: 01711-274278",2760,03-Jan-13,03-Jan-18,03-Jan-28,Rajshahi,Bangladesh,
478,"Chaindha Rakkhita
Shishu Sadan","Sonaichari Marogapara,
Naikhongchari, Bandarban Hill
Tract District, Bandarban.
Phone: 01827-7262844",2118,06-Aug-06,06-Aug-21,05-Aug-31,Bandarban,Bangladesh,
479,"Chalanbeel Dustha
Mahila Shangstha","Vill+PO+Upazilla: Tarash, Dist:
Sirajganj
Phone: 01952373488",3020,18-Apr-16,,18-Apr-21,Dhaka,Bangladesh,
,,,,,,,,,
480,Chalantika Jubo Society,"Chowdhury Villa, House-01, Road-
06, Sonadanga R/A, Khulna
Phone: 041-731976
www.chalantika.org",2500,22-Oct-09,22-Oct-14,22-Oct-19,Khulna,Bangladesh,
481,"Chalna Bandor Mahila
Samity","Port Residential Area, Mongla,
Bagerhat
Phone: 01711-108895",678,24-Jan-93,24-Jan-13,24-Jan-18,Bagerhat,Bangladesh,
482,Chalo Kaj Kori,"Kha-52/3, Khilkhet Namapara,
Badda, Dhaka.",1767,30-Nov-02,,30-Nov-07,Dhaka,Bangladesh,
483,"Chamurkhan Nari
Kallyan Hastoshilpo
Prasikkhan Kendra","House-2009/|A, Uttarkhan Mazar,
Taltala, Uttarkhana, Dhaka, Mob:
017283227992",3112,19-Nov-17,,19-Nov-27,Dhaka,Bangladesh,
484,"Chandpur Socio-
Economic Development
Organization (CSEDO)","Fateha Monjil, Wireless Bazar,
Bishaw Road, Chandpur.",2438,18-May-09,18-May-14,18-May-24,Chandpur,Bangladesh,
485,"Chandradip
Development Society","Chandradip Munir bug, Najir
Mahalla, Barishal-8200.
Phone:0431-63375",1911,24-Feb-04,24-Feb-19,24-Feb-29,Barisal,Bangladesh,
486,Change,"House # 35A, Road # 15(New) 27
(Old), Dhanmondi R/A, Dhaka",976,14-Oct-95,,14-Oct-00,Dhaka,Bangladesh,
487,"Change and
Development (CAD)","25 Kabi Golam Mostafa Road (G.
Floor), Arafpur, Jhenidaha-7300
Phone: 01763-147147",2252,17-Jul-07,17-Jul-17,17-Jul-27,Jhenaidah,Bangladesh,
488,"Changemaker: Society
for Social and Economic
Development","House-08, Road-13 (New), Suit-F-
3, Dhanmondi, Dhaka-1209.",2167,27-Nov-06,,27-Nov-11,Dhaka,Bangladesh,
489,"Char Fashion
Orphanage","Char Fashion Pourashava, PS-
Char Fashion, Dist: Bhola.",2670,30-Jan-12,30-Jan-17,30-Jan-27,Bhola,Bangladesh,
490,Charity Foundation (CF),"House-71, Road-07, Block-H,
Banani, Dhaka-1213
Phone: 01763-731763, Fax:
8153966",2008,13-Feb-05,13-Feb-11,13-Feb-16,Dhaka,Bangladesh,
491,"Char-O-Janata Unnayan
Sangshta (CJUS)","Char Sajai, Kodalkadi, Rajibpur,
Kurigram
Phone: 01785-42172",2401,13-Jan-09,13-Jan-19,13-Jan-29,Kurigram,Bangladesh,
492,"Chayakunja
Development Society","317, Solaiman Nagar, Sher-E-
Bangla Road, Khulna",2572,16-May-10,16-May-20,16-May-30,Khulna,Bangladesh,
493,"Chetana Samaj Kallyan
Kendra","A/133A, Flat:B-7, Road-03, Block-a,
Niketon, Gulshan-1, Dhaka-1212.
Phone: 9899729",1378,10-May-99,10-May-14,10-May-24,Dhaka,Bangladesh,
494,Chetona,"West Barandi Mollapara, Amtola,
Jessore
Phone: 01719-50283",2929,19-May-15,,19-May-20,Jessore,Bangladesh,
,,,,,,,,,
495,"Chetona Manobik
Unnayan Sangstha","Jilim Road, PO: Chapainawabgank,
Sadar, Chapainawabganj
Phone: 0781-52148",2496,14-Oct-09,14-Oct-19,14-Oct-29,"Chapainababg
anj",Bangladesh,
496,"Chetona, Paribesh &
Manob Unnayan
Sangstha","Vill: Maskandi, PO: Usmanpur,
Upazila: Kulierchar, Dist:
Kishorganj.
Phone: 0288136077-9",2915,25-Jan-15,,25-Jan-20,Kishorganj,Bangladesh,
497,Child and Mother Care,"26/1, Chamilybagh, Malibagh, Dhaka.,
Phone: 01853499025",3152,22-May-18,,22-May-28,Dhaka,Bangladesh,
498,"Child Health Awareness
Foundation","84 Bashir Uddin Road, Kalabagan,
Dhaka.
Phone: 01819-387907",2778,01-Apr-13,01-Apr-18,01-Apr-28,Dhaka,Bangladesh,
499,"Child Health Awareness
Foundation","84 Bashir Uddin Road, Kalabagan,
Dhaka.
Phone: 01819-387907",2778,01-Apr-13,,01-Apr-23,Dhaka,Bangladesh,
500,Child Sight Foundation,"House-09, Flat A1 & B3, Road-2/1,
Banani R/A, Dhaka
Phone: 9855731, Fax: 9841513",1978,31-Oct-04,31-Oct-19,31-Oct-29,Dhaka,Bangladesh,
501,"Children Development
Program","Talitha Koumi Bhaban, House-01,
Word-40, Road-04, Block-A,
Vatara, Badda, Dhaka. Phone:
8833929, email: office@cdp.ngo,
www.cdp.org.bd",623,01-Jun-92,01-Jun-22,31-May-32,Dhaka,Bangladesh,
502,"Children Heart
Foundation and
Research, Dhaka","Center Point, Concord, Space-5/B,
14/A & 31/A, Tejkunipara, Tejgaon,
Dhaka
Phone: 01819247365",3053,21-Nov-16,,21-Nov-21,Dhaka,Bangladesh,
503,"Children's Charter
Foundation","House-147/5 (Ground Floor), West
Agargaon, Mohammadpur, Dhaka-
1207.",2271,12-Sep-07,,12-Sep-12,Dhaka,Bangladesh,
504,Childrens Hope,"House-139, Lane-04, Estern Road,
New DOHS, Mohakhali, Dhaka
Phone: 8714256-2, Fax: 9883430",1596,10-Dec-00,10-Dec-20,10-Dec-30,Dhaka,Bangladesh,
505,"Children's Television
Foundation of
Bangladesh","13/21 Babor Raod, Block-B,
Mohammadpur, Dhaka
phone: 9180331",2856,12-May-14,,12-May-19,Dhaka,Bangladesh,
506,"Chilmari Distressed
Development
Foundation","P.O & Upazilla: Chilmari, Dist.:
Kurigram.
Phone: 01718-131499",2520,01-Dec-09,01-Dec-14,01-Dec-24,Kurigram,Bangladesh,
507,"Chilmari Palli Unnayan
Foundation","Thanahat Bazar, P.O+Upazilla:
Chilmari, Dist.: Kurigram.
Phone: 01715-041928",2588,15-Jul-10,,15-Jul-15,Kurigram,Bangladesh,
508,"Chinishpur Dipshikha
Mohila Samity","Vill:Chinishpur, P.O:Narsingdi Govt.
College, Narsingdi.
Phone : 01711-647871, 9463999",1363,06-Apr-99,06-Apr-19,06-Apr-29,Narsingdhi,Bangladesh,
509,"Chinnamukul
Bangladesh","Hospital Road, Kurigram-5600
Phone: 0581-62238",1525,16-May-00,16-May-15,16-May-20,Kurigram,Bangladesh,
,,,,,,,,,
510,"Chinnamul Shishu
Kishore","H-29B, Rd-01, Dhanmondi, Dhaka.",452,25-Mar-91,25-Mar-06,25-Mar-11,Dhaka,Bangladesh,
511,Chinnomul Foundation,"Vill: Haibatpur, PO: Nakipur,
Shamnagar, Satkhira
Phone: 01926-866133",2934,25-May-15,,25-May-20,Sathkhira,Bangladesh,
512,"Chintak Associationfor
Cultural Advancement
(CHACA)","Vill: Masteerpara, Gabindaganj,
Gaibandha
Phone: 01712285245",3072,03-Jan-17,,03-Jan-22,Gaibandha,Bangladesh,
513,Chitra Mohila Samity,"G.R. Bhabon, Bhoakhali, Narail
Phone : 3451",381,09-May-90,09-May-95,09-May-00,Narail,Bangladesh,
514,Chitra Unnayan Kendra,"Shahid Mozib Road, Room No-111,
Narail.
Phone: 01720-300838",2638,03-May-11,03-May-16,03-May-21,Narail,Bangladesh,
515,"Chittagong Women
Working for Family
Planning & Welfare","61, Bodiul Alam Bhaban,
Jamalkhan, Chittagong.
Phone: 031-634648",124,20-Oct-82,20-Apr-10,20-Apr-15,Chittagong,Bangladesh,"Cancelled on
19/04/2010,
Revived on
07/04/2013"
516,"Christian Commission
for Development in
Bangladesh (CCDB)","88, Sen Para Parbatya, Section-
10, Mirpur, Dhaka.
Phone : 8011970-3, 9010817
Fax: 9020227",8,22-Apr-81,15-May-20,15-May-30,Dhaka,Bangladesh,
517,"Christian Life
Bangladesh","33, Senpara Parbota, Mirpur-10,
Dhaka.
Phone: 9004199",296,18-May-89,18-May-19,18-May-29,Dhaka,Bangladesh,
518,"Christian Ministry to
Children and Youth
(CMCY)","St. Thomas Cathedral
54 Johnson Road, Dhaka-1100
Tel: 88-02-47119012
email:cmcybd1@gmail.com",1140,08-Mar-97,08-Mar-22,07-Mar-32,Dhaka,Bangladesh,
519,"Christian Mission
Hospital","PO Box-25, Rajshah
Phone: 0721-776180",96,22-Apr-81,22-Apr-20,22-Apr-30,Rajshahi,Bangladesh,
520,"Christian Service
Society","1660 & 1661 Jalma Old Farighat
Road, Jalma, Batiaghata, Khulna.
Phone: 01713370721
email: css@cssbd.org",10,22-Apr-81,15-May-20,15-May-30,Dhaka,Bangladesh,
521,"Citizens Program for
Human Development","House-20, Road-04, Block-F,
Banani, Dhaka-1212, Tel: 02-
8826477",3115,21-Nov-17,,21-Nov-27,Dhaka,Bangladesh,
522,Civic Bangladesh,"Kalpana Suader, A-2, 13/10 Babur
Road, Block-B, Mohammadpur,
Dhaka.
Phone: 8159740",2677,23-Feb-12,,23-Feb-17,Dhaka,Bangladesh,
523,"Coalition for the Urban
Poor (CUP)","16/19/B/B, Babar Road,
Mohammadpur, Dhaka-1207
Phone: 9132887, 8115718
Fax: 9132887
www.cupbd.org",1502,18-Apr-00,18-Apr-16,18-Apr-26,Dhaka,Bangladesh,
524,"Coastal Area Resource
Development and
Management
Association (CARDMA)","159, Gulshan Avenue, Dhaka
Phone: 9888694, Fax: 8822676",906,23-Feb-95,23-Feb-10,23-Feb-15,Dhaka,Bangladesh,
,,,,,,,,,
525,COAST Foundation,"Metro Melody, House-13 (1st Fl.),
Road-2, Shyamoli, Dhaka-1207
Phone: 8125181, Fax: 9129395
www.coastbd.org",1242,24-Feb-98,24-Feb-18,24-Feb-28,Dhaka,Bangladesh,"Name
Change on
21.06.2021"
526,"Coastal Development
Partnership","55/2, Islampur Road, Khulna
Phone : 732865
www.cdpbd.org",1749,21-Oct-02,21-10-22,20-Oct-32,Khulna,Bangladesh,
527,"College of Christian
Theology Bangladesh","P.O: BPATC, Savar, Dhaka-1343
Phone: 7745824",63,27-Aug-80,15-May-20,15-May-30,Dhaka,Bangladesh,
528,Come To the Work,"Vill: Manmathapur, PO:
Chaklabazar, UZ: Parbatipur, PO:
5250, Dist: Dinajpur.
Phone: 01712-041915",238,05-Oct-87,05-Oct-17,05-Oct-27,Dinajpur,Bangladesh,
529,Comepate,"House-1079, Road-6A, Avenue-8,
DOHS Mirpur, Dhaka-1216",2688,08-Apr-12,08-Apr-17,08-Apr-27,Dhaka,Bangladesh,
530,"Comilla Proshika
Centre for Development","House # 66 (1st Floor), Road # 8A
(New), Dhanmondi R/A., Dhaka.
Phone : 81123531",152,04-Sep-83,15-May-95,15-May-00,Dhaka,Bangladesh,
531,"Commitment for
Advanced Learning
Society (CALS)","Colonel Rahman Road, Arafpur,
Post: Jhenidaha, Dist.: Jhenidaha
Phone: 0451-61192",2261,12-Aug-07,12-Aug-17,12-Aug-27,Jhenaidah,Bangladesh,
532,"Community
Advancement Forum
(CAF)","Ujanipara, PO Box: 05, Montu Babu
Building (3rd floor), Bandarban-
4600, Bandarban,
Phone: 0361-63229",2022,29-Mar-05,29-Mar-15,29-Mar-25,Bandarban,Bangladesh,
533,"Community Against
Poverty-CAP","Goashpur, P.O: Pirpur Bazar,
Chatak, Sunamganj, Mob:
01712543304",3241,26-Jul-20,,26-Jul-30,Sunamganj,Bangladesh,
534,"Community Assistance
for Rural Development
(CARD)","House-60/C (2nd Floor), Road-27
(Old), 16 (New), Dhanmondi,
Dhaka.
Phone: 58151813",2704,28-May-12,28-May-17,27-May-27,Dhaka,Bangladesh,
535,"Community
Development
Advancement","House-199, Nirala Bhaban,
Shabujbagh, Dist: Patuakhali
Phone: 044164141",2960,23-Aug-15,,23-Aug-20,Patuakhali,Bangladesh,
536,"Community
Development and
Health Care Centre
(CDHC)","306/2, Godown Road, Galachipa,
Patuakhali
Phone: 04424-56502",2293,28-Nov-07,28-Nov-17,28-Nov-27,Patuakhali,Bangladesh,
537,"Community
Development
Association","Barhatta Road, Netrakona
Phone: 01925-313403",234,30-Aug-87,30-Aug-12,30-Aug-17,Netrakona,Bangladesh,
538,"Community
Development
Association","House-51, Block-01, Upashahar,
Dinajpur-5200
Phone: 0531-64428, Fax: 0531-
65605",283,16-Jan-89,16-Jan-19,16-Jan-29,Dinajpur,Bangladesh,
539,"Community
Development Centre","House-47/H, Road-01, Ispahani
Park, South Khulshi, Chittagong.
Phone: 031-610607, 612972
Fax: 031-2853824
www.codecbd.org",263,09-Apr-88,08-Apr-18,08-Apr-28,Chittagong,Bangladesh,
,,,,,,,,,
540,"Community
Development Centre of
Bangladesh (CDCB)","Matrisadan Road, Pirojpur",1778,23-Dec-02,,23-Dec-07,Pirojpur,Bangladesh,
541,"Community
Development
Foundation","152/1 paban House, Bazar Road,
Santinagar, Dhaka-1217.
Phone: 9350452",1291,03-Sep-98,03-Sep-13,03-Sep-23,Dhaka,Bangladesh,
542,"Community
Development Library
(CDL)","House-67/A, Road-9/A, Dhanmondi,
Dhaka.
Phone: 8113769, 8110495
Fax: 8110254
www.cdlbd-bd.org",126,20-Oct-82,15-May-15,15-May-20,Dhaka,Bangladesh,
543,"Community
Development
Partnership","15, Mymensing Road, Banglamotor,
Dhaka
Phone : 9664032",1717,02-Jun-02,,02-Jun-07,Dhaka,Bangladesh,
544,"Community
Development
Programme (CDP)","Shadullahpur (West Para),
Gaibandha",1050,11-Jul-96,10-Jul-16,10-Jul-26,Gaibandha,Bangladesh,
545,"Community
Development Society
(CDS)","Vill: Shimulia, Post: Shimulia,
Gopinathpur, Jhikorgacha, Dist.:
Jessore.
Phone: 01711-988091",2333,17-Apr-08,17-Apr-18,17-Apr-28,Jessore,Bangladesh,
546,"Community Health Care
Project","Plot # 1, Road-4, Section- 2, Block-
B, Mirpur Housing Estate, Dhaka.
Phone : 8015101-2, Fax: 9009811",25,22-Apr-81,15-May-05,15-May-10,Dhaka,Bangladesh,
547,"Community Health
Development Society","260/1, West Shaorapara, Mirpur,
Dhaka
Phone : 01819-218378",1457,12-Dec-99,12-Dec-14,12-Dec-24,Dhaka,Bangladesh,
548,"Community Initiative
Society (CIS)","190/1, Baro Moghbazar, Wireless
Railgate, Dhaka-1217",3117,22-Nov-17,,22-Nov-27,Dhaka,Bangladesh,
549,Community Life (CL)],"House-82, Road-18, Sector-11, (3rd
Floor), Uttara, Dhaka-1230
Phone: 01731-153486",898,07-Feb-95,02-Jul-15,02-Jul-20,Dhaka,Bangladesh,
550,"Community Management
Centre (CMC)","Village: Nuniagari, Professor Para,
Polashbari, Dist: Gaibandha.
Mobile: 01712315591",3157,15-Jul-18,,15-Jul-28,Gaibandha,Bangladesh,
551,"Community
Organization for
Livelihood Improvement
(COLI)","Vill-+Post+Upazilla- Isshargonj,
Dist.- Mymensingh.
Phone: 8057435",1967,04-Oct-04,04-Oct-09,04-Oct-14,Mymensingh,Bangladesh,
552,"Community
Participation and
Development","1/F, North Adabor, Ring Road,
Shymali, Dhaka-1207
Phone: 9132862
www.cpdbd.com",1016,07-Mar-96,07-Mar-21,07-Mar-31,Dhaka,Bangladesh,
553,"Community
Participation for Health
and Development
(CPHD)","65/D, Jhigatola (3rd Floor), Dhaka-
1209.
Phone: 9631007",2048,21-Dec-05,21-Dec-10,21-Dec-15,Dhaka,Bangladesh,
554,"Community
Reconstruction Centre","Morrelganj, Bagerhat
Phone: 041-732450",336,09-Jan-90,09-Jan-20,09-Jan-30,Bagerhat,Bangladesh,
,,,,,,,,,
555,"Community Service
Centre (CSC)","Ladies Club Building, Bels Pachi,
Raza Shahar Road, Barisal.
Phone : 3167",536,24-Sep-91,24-Sep-01,24-Sep-06,Barisal,Bangladesh,
556,"Community Welfare
Foundation","House-205, Road-08, Sonadanga
R/A, (1st Phase), Sonadanga,
Khulna
Phone: 01839-996732
email: cwfkhulna.bd@gmail.com",306,12-Jul-89,12-Jul-19,12-Jul-29,Khulna,Bangladesh,"Cancelled on
18/04/2010,
Revived on
18/10/2015"
557,Comptech Bangladesh,"KD Ghosh Road, 106-107 K.C.C.
Super Market (1st Floor), K.D.
Gosh Road, Khulna.
Phone: 01917-939001, 01197-
029595",2184,15-Jan-07,15-Jan-12,15-Jan-17,Khulna,Bangladesh,
558,"Comunity Eye Care and
Research Centre","Ashratpur, Rangpur Cadet College,
Rangpur
Phone : 61337",1801,24-Feb-03,24-Feb-18,24-Feb-28,Rangpur,Bangladesh,
559,"Concern On National
Problems","House-35, Road-10, Sector-04,
Uttara Model Town, Dhaka.
Phone: 8952777, 8952777",1186,07-Sep-97,07-Sep-12,07-Sep-17,Dhaka,Bangladesh,
560,"Concern Services for
Disabled (CSD)","Gaptapara, P.O.: Nandirhat, Ward
No.-01, Chittagong City
Corporation, Hathazari, Chittagong.
Phone: 031-2580588",2472,04-Aug-09,04-Aug-14,04-Aug-19,Chittagong,Bangladesh,
561,"Concern with
Environmental
Development and
Research (CEDER)","768, Satmasjid Road, Dhanmondi,
Dhaka
Phone : 9121504, 9145667",1132,01-Feb-97,01-Feb-17,01-Feb-27,Dhaka,Bangladesh,
562,"Concerned Women for
Family Development.","House-16 & 18, Road-01, Block-E,
Bonosree, Rampura, Dhaka-1219.
Phone: 7287046, Fax: 7287019
www.cwfd.org",72,22-Apr-81,15-May-20,15-May-30,Dhaka,Bangladesh,
563,"Confidential Approach
to Aids Prevention","House-9, Road-1/B, Banani, Dhaka-
1213
Phone: 9884266, Fax: 9881119
www.caap-bd.org",1061,24-Aug-96,24-Aug-16,24-Aug-21,Dhaka,Bangladesh,
564,"Conservation of
Environment &
Empowerment of the
Poor (SEEP)","327/1 Noyatola Maghbazar, Dhaka.
Phone: 01711-707421",2610,09-Nov-10,,09-Nov-15,Dhaka,Bangladesh,
565,"Consumers Association
of Bangladesh","House-8/6, Segunbagicha, Dhaka.
Phone : 9562858, Fax: 9577452
www.consumerbd.org",197,02-Mar-86,02-Mar-21,02-Mar-31,Dhaka,Bangladesh,
566,"Coop Benedict
Memorial Society
(CBMS)","Vill: Vennabari, Post: Uttar
Vennabari, Upazilla+Dist.:
Gopalgonj
Phone: 01712-909974",2244,13-Jun-07,13-Jun-17,13-Jun-27,Gopalganj,Bangladesh,
567,"Co-operative Credit
Union League of
Bangladesh, The","Calbe Bhaban, School Road,
Khilbarir Tek, Gulshan, Dhaka.",247,28-Dec-87,28-Dec-04,28-Dec-09,Dhaka,Bangladesh,
568,"Country Development
Organization","Vill & PO: Banesher Wardi, House-
316, Upazila: Nagarkanda, Faridpur
Phone: 01720132466",3017,07-Mar-16,07-Mar-21,06-Mar-31,Faridpur,Bangladesh,
569,Country Vision,"House-40, Level-LV-3, Road-6/A,
Dhanmondi, Dhaka-1209
Phone: 9144036, 8871601, Cell:
01842-666322, Fax: 8125626
www.countryvision.org",1577,18-Oct-00,18-May-15,18-May-25,Dhaka,Bangladesh,
,,,,,,,,,
570,"Cox's Bazar Baitus
Sharaf Hospital","Baitus Sharaf Complex, Baitus
Sharaf Road, Cox's Bazar.
Phone : 0341-63911",1234,22-Jan-98,22-Jan-18,22-Jan-28,Cox'sBazar,Bangladesh,
571,"Credit & Development
Forum (CDF)","House-5/8, Block-D, Lalmatia,
Dhaka-1207.
Phone: 8142998, 8143001",859,01-Oct-94,01-Oct-14,01-Oct-19,Dhaka,Bangladesh,
572,Crescent,"Old Sathkhira, Sathkhira.
Phone: 0471-63078",2380,22-Jul-08,22-Jul-18,22-Jul-28,Sathkhira,Bangladesh,
573,"CRUD (Committee for
Rural & Urban
Development)","House-51, Chiriakhana Road,
Sastonogor, Habiganj
Phone: 01711-171405",2770,06-Mar-13,06-Mar-18,06-Mar-28,Habiganj,Bangladesh,
574,"CSD-Cooperation for
Social Development","North Shewta, Dist: Manikganj
Phone: 01714899728
Email:csdbd5@gmail.co
Web: csdbd.org",3001,08-Feb-16,08-Feb-21,08-Feb-31,Manikganj,Bangladesh,"Name
Changed on
07/01/2018"
575,"Cultural Movement for
Human Development","House-37, Road-14, Rupnagar R/A,
Mirpur, Dhaka-1216",2303,05-Feb-08,,05-Feb-13,Dhaka,Bangladesh,
576,"Dackhin Anchalio
Dariddo Bimochan
Sangstha","College Branch Road, Barguna.",2400,13-Jan-09,,13-Jan-14,Barguna,Bangladesh,
577,Daff Bangladesh,"Shibtala, Chapainowabganj.
Phone: 01730-110835
www.daff-bangladesh.org",2226,25-Apr-07,25-Apr-17,25-Apr-27,Dhaka,Bangladesh,
578,Dak Diya Jai,"House-01, Bipas Road, Nasimpur,
Pirojpur Sadar, Pirojpur
Phone: 0461-62763
www.ddjbd.org",484,08-Jun-91,28-Jun-21,27-Jun-31,Pirojpur,Bangladesh,
579,Dalit,"37/1, Kedamatho Road, KUET,
Moheswarpasha, Daulatpur, Khulna
Phone: 041-775018",1374,28-Apr-99,28-Apr-19,28-Apr-29,Khulna,Bangladesh,
580,Daradi,"Medicare Hospital, Daradi Clinic,
G.M. Road, Fultala, Chowrasta,
Kustia.",1847,28-Jun-03,,28-Jun-08,Kustia,Bangladesh,
581,"Darial Union Jono
Kalyan Sangstha
(DUJKS)","Vill. Kamarkhali, Post. Uttampur,
Thana Bakergonj, Dist. Barisal.
Phone: 01715-596451",1052,03-Aug-96,03-Aug-18,03-Aug-28,Barisal,Bangladesh,
